Date,Latitude,Longitude
2022/12/13 17:43:14,44.239989,-81.235035
2022/12/13 17:43:11,44.240658,-81.235227
2022/12/13 17:43:08,44.24133,-81.23544
2022/12/13 17:43:05,44.242009,-81.235645
2022/12/13 17:43:02,44.242691,-81.235841
2022/12/13 17:42:59,44.243374,-81.236046
2022/12/13 17:42:56,44.24405,-81.236233
2022/12/13 17:42:53,44.244715,-81.236424
2022/12/13 17:42:50,44.24538,-81.236613
2022/12/13 17:42:47,44.246061,-81.236821
2022/12/13 17:42:44,44.246728,-81.237007
2022/12/13 17:42:41,44.247397,-81.237204
2022/12/13 17:42:38,44.248055,-81.23739
2022/12/13 17:42:35,44.248724,-81.237587
2022/12/13 17:42:32,44.249403,-81.237783
2022/12/13 17:42:29,44.25007,-81.23797
2022/12/13 17:42:26,44.250752,-81.238167
2022/12/13 17:42:23,44.251426,-81.238361
2022/12/13 17:42:20,44.252108,-81.23856
2022/12/13 17:42:17,44.252786,-81.238757
2022/12/13 17:42:14,44.253443,-81.23895
2022/12/13 17:42:11,44.254102,-81.23916
2022/12/13 17:42:07,44.254776,-81.239357
2022/12/13 17:42:04,44.255443,-81.239549
2022/12/13 17:42:01,44.25612,-81.239745
2022/12/13 17:41:58,44.256805,-81.23994
2022/12/13 17:41:55,44.25747,-81.24015
2022/12/13 17:41:52,44.258152,-81.240353
2022/12/13 17:41:49,44.258836,-81.240559
2022/12/13 17:41:47,44.259507,-81.240755
2022/12/13 17:41:43,44.260173,-81.240947
2022/12/13 17:41:40,44.260858,-81.241152
2022/12/13 17:41:37,44.261525,-81.241355
2022/12/13 17:41:34,44.262193,-81.241544
2022/12/13 17:41:31,44.262853,-81.241725
2022/12/13 17:41:28,44.263523,-81.24192
2022/12/13 17:41:25,44.2642,-81.242118
2022/12/13 17:41:22,44.265085,-81.242364
2022/12/13 17:41:19,44.265538,-81.242495
2022/12/13 17:41:16,44.266444,-81.24276
2022/12/13 17:41:13,44.266902,-81.242891
2022/12/13 17:41:10,44.267581,-81.243048
2022/12/13 17:41:07,44.268268,-81.243032
2022/12/13 17:41:04,44.26895,-81.242855
2022/12/13 17:41:01,44.269627,-81.242667
2022/12/13 17:40:58,44.270308,-81.242562
2022/12/13 17:40:55,44.270989,-81.242651
2022/12/13 17:40:52,44.271641,-81.24295
2022/12/13 17:40:49,44.272247,-81.243418
2022/12/13 17:40:46,44.27291,-81.244293
2022/12/13 17:40:43,44.273172,-81.244819
2022/12/13 17:40:40,44.273517,-81.245656
2022/12/13 17:40:37,44.273849,-81.246478
2022/12/13 17:40:34,44.274301,-81.247592
2022/12/13 17:40:31,44.274627,-81.248422
2022/12/13 17:40:28,44.274959,-81.249249
2022/12/13 17:40:25,44.275292,-81.250087
2022/12/13 17:40:22,44.275627,-81.25092
2022/12/13 17:40:19,44.275955,-81.251754
2022/12/13 17:40:16,44.276291,-81.252577
2022/12/13 17:40:13,44.276633,-81.253423
2022/12/13 17:40:10,44.276978,-81.254256
2022/12/13 17:40:07,44.277326,-81.255083
2022/12/13 17:40:04,44.277671,-81.255934
2022/12/13 17:40:01,44.278004,-81.256749
2022/12/13 17:39:58,44.278371,-81.25756
2022/12/13 17:39:55,44.278843,-81.258286
2022/12/13 17:39:52,44.27935,-81.258931
2022/12/13 17:39:48,44.279845,-81.25957
2022/12/13 17:39:45,44.280358,-81.260211
2022/12/13 17:39:42,44.280862,-81.260853
2022/12/13 17:39:39,44.281386,-81.261479
2022/12/13 17:39:36,44.281938,-81.262051
2022/12/13 17:39:33,44.282527,-81.262544
2022/12/13 17:39:30,44.283117,-81.263059
2022/12/13 17:39:27,44.283712,-81.263568
2022/12/13 17:39:24,44.284339,-81.263987
2022/12/13 17:39:21,44.284986,-81.264281
2022/12/13 17:39:18,44.285646,-81.264565
2022/12/13 17:39:15,44.286304,-81.264843
2022/12/13 17:39:12,44.286942,-81.265118
2022/12/13 17:39:09,44.287587,-81.265404
2022/12/13 17:39:06,44.288435,-81.265785
2022/12/13 17:39:03,44.288866,-81.265976
2022/12/13 17:39:00,44.289504,-81.266268
2022/12/13 17:38:57,44.290159,-81.26657
2022/12/13 17:38:54,44.290803,-81.266855
2022/12/13 17:38:51,44.291448,-81.267135
2022/12/13 17:38:48,44.292086,-81.267435
2022/12/13 17:38:45,44.292729,-81.267713
2022/12/13 17:38:42,44.293391,-81.267977
2022/12/13 17:38:39,44.294046,-81.268276
2022/12/13 17:38:36,44.294915,-81.268656
2022/12/13 17:38:33,44.29534,-81.268833
2022/12/13 17:38:30,44.295969,-81.269113
2022/12/13 17:38:27,44.296591,-81.269393
2022/12/13 17:38:24,44.297195,-81.269678
2022/12/13 17:38:21,44.29779,-81.269957
2022/12/13 17:38:18,44.298354,-81.270221
2022/12/13 17:38:15,44.298891,-81.270485
2022/12/13 17:38:12,44.29958,-81.27083
2022/12/13 17:38:09,44.299917,-81.270988
2022/12/13 17:38:06,44.300536,-81.271252
2022/12/13 17:38:03,44.300972,-81.271399
2022/12/13 17:38:00,44.301393,-81.271544
2022/12/13 17:37:57,44.30181,-81.271647
2022/12/13 17:37:54,44.302217,-81.271776
2022/12/13 17:37:51,44.302637,-81.2719
2022/12/13 17:37:48,44.303057,-81.272029
2022/12/13 17:37:45,44.303471,-81.272128
2022/12/13 17:37:42,44.303874,-81.272229
