Date,Latitude,Longitude
12/09/2022 19:10:34,43.963212,-81.520887
12/09/2022 19:10:37,43.963438,-81.521443
12/09/2022 19:10:40,43.96369,-81.522039
12/09/2022 19:10:43,43.963952,-81.522685
12/09/2022 19:10:46,43.964228,-81.523363
12/09/2022 19:10:49,43.964511,-81.52408
12/09/2022 19:10:52,43.964812,-81.524819
12/09/2022 19:10:55,43.965105,-81.525559
12/09/2022 19:10:58,43.965397,-81.526295
12/09/2022 19:11:01,43.965685,-81.527044
12/09/2022 19:11:04,43.965981,-81.527779
12/09/2022 19:11:07,43.966288,-81.52853
12/09/2022 19:11:10,43.96659,-81.529266
12/09/2022 19:11:13,43.966876,-81.530014
12/09/2022 19:11:16,43.967176,-81.530751
12/09/2022 19:11:19,43.967479,-81.531489
12/09/2022 19:11:22,43.967881,-81.532493
12/09/2022 19:11:25,43.968191,-81.533284
12/09/2022 19:11:28,43.968504,-81.534103
12/09/2022 19:11:31,43.968839,-81.534929
12/09/2022 19:11:34,43.96919,-81.535765
12/09/2022 19:11:37,43.969536,-81.536608
12/09/2022 19:11:40,43.969878,-81.53745
12/09/2022 19:11:43,43.970218,-81.53829
12/09/2022 19:11:46,43.97055,-81.539131
12/09/2022 19:11:49,43.97089,-81.539975
12/09/2022 19:11:52,43.971237,-81.540817
12/09/2022 19:11:55,43.971595,-81.541664
12/09/2022 19:11:58,43.971942,-81.54251
12/09/2022 19:12:01,43.97229,-81.543363
12/09/2022 19:12:04,43.972616,-81.544193
12/09/2022 19:12:07,43.972949,-81.544986
12/09/2022 19:12:10,43.973287,-81.545793
12/09/2022 19:12:13,43.973622,-81.54662
12/09/2022 19:12:16,43.973964,-81.547456
12/09/2022 19:12:19,43.974308,-81.54828
12/09/2022 19:12:23,43.97465,-81.549107
12/09/2022 19:12:26,43.974992,-81.549933
12/09/2022 19:12:29,43.975331,-81.550767
12/09/2022 19:12:32,43.975677,-81.551601
12/09/2022 19:12:35,43.976017,-81.552443
12/09/2022 19:12:38,43.976353,-81.553259
12/09/2022 19:12:41,43.976686,-81.554065
12/09/2022 19:12:44,43.977026,-81.55488
12/09/2022 19:12:47,43.977354,-81.555694
12/09/2022 19:12:50,43.977678,-81.556503
12/09/2022 19:12:53,43.977997,-81.557303
12/09/2022 19:12:56,43.978324,-81.558106
12/09/2022 19:12:59,43.978645,-81.5589
12/09/2022 19:13:02,43.978974,-81.559696
12/09/2022 19:13:05,43.979301,-81.560495
12/09/2022 19:13:08,43.979628,-81.56129
12/09/2022 19:16:43,43.998679,-81.608284
12/09/2022 19:16:46,43.998942,-81.608925
12/09/2022 19:16:49,43.999239,-81.609626
12/09/2022 19:16:52,43.99951,-81.610336
12/09/2022 19:16:55,43.999827,-81.611094
12/09/2022 19:16:59,44.000153,-81.611886
12/09/2022 19:17:02,44.000486,-81.612688
12/09/2022 19:17:05,44.000811,-81.613498
12/09/2022 19:17:07,44.00117,-81.614326
